Date;Value_date;Reference;Recipient/Sender;IBAN;Amount;Balance;Transaction_Type;Category
2024-12-03;2024-12-03;INV1803;Crescent Technologies;DE1860197269680432003;13660.15;-91552.04;Payment;Revenue
2024-12-03;2024-12-03;PO1515;Sapphire Ventures;DE7225561338774758243;-8829.1;-100381.14;Withdrawal;Marketing
2024-12-03;2024-12-03;INV6114;Crescent Technologies;DE1860197269680432003;9586.37;-90794.77;Transfer;Administrative Expenses
2024-12-03;2024-12-03;PO3205;Silverstone Solutions;DE1005274807899939805;-371.09;-91165.86;Transfer;Research and Development
2024-12-04;2024-12-04;INV4943;Crescent Technologies;DE1860197269680432003;3099.16;-88066.7;Transfer;Research and Development
2024-12-04;2024-12-04;TAX6278;Federal Tax Authority;DE6618241879776128855;-4918.51;-92985.21;Transfer;Taxes
2024-12-04;2024-12-05;PO1693;Silverstone Solutions;DE1005274807899939805;-3932.34;-96917.55;Transfer;Interest Expense
2024-12-04;2024-12-04;REF2749;Isabella Wilson;DE1610482117117913758;261.23;-96656.32;Withdrawal;Research and Development
2024-12-04;2024-12-04;REF2307;Jackson Jones;DE6798178739033726258;710.64;-95945.68;Transfer;Marketing
2024-12-05;2024-12-06;REF5778;Liam Brown;DE2287010195568088798;-478.02;-96423.7;Withdrawal;Research and Development
2024-12-05;2024-12-05;PO9698;Sierra Industries;DE3390620094997185945;-6565.86;-102989.56;Payment;Revenue
2024-12-06;2024-12-07;REF1842;Ethan Moore;DE5143222138124291040;936.8;-102052.76;Withdrawal;Marketing
2024-12-06;2024-12-06;PO1937;Sapphire Ventures;DE7225561338774758243;-256.7;-102309.46;Withdrawal;Cost of Goods Sold
2024-12-06;2024-12-06;REF1721;James Smith;DE5075213287439027999;-168.64;-102478.1;Transfer;Taxes
2024-12-06;2024-12-06;PO6908;Silverstone Solutions;DE1005274807899939805;-9323.88;-111801.98;Payment;Revenue
2024-12-06;2024-12-07;PO7375;Sierra Industries;DE3390620094997185945;-3192.39;-114994.37;Withdrawal;Marketing
2024-12-09;2024-12-09;REF1298;Mason Miller;DE4172431589140685843;-274.8;-115269.17;Deposit;Revenue
2024-12-09;2024-12-09;INV5671;Cosmos Enterprises;DE4713525880837132271;9296.54;-105972.63;Transfer;Administrative Expenses
2024-12-10;2024-12-10;INV2036;Crescent Technologies;DE1860197269680432003;11341.85;-94630.78;Transfer;Interest Expense
2024-12-10;2024-12-10;REF7242;Tom Williams;DE5617091973383039115;644.83;-93985.95;Withdrawal;Cost of Goods Sold
2024-12-11;2024-12-11;INV6374;Crescent Technologies;DE1860197269680432003;13729.69;-80256.26;Transfer;Interest Expense
2024-12-11;2024-12-11;PO1060;Silverstone Solutions;DE1005274807899939805;-127.5;-80383.76;Transfer;Interest Expense
2024-12-11;2024-12-11;PO5684;Synergy Technologies;DE7626146788286948833;-1234.0;-81617.76;Withdrawal;Cost of Goods Sold
2024-12-11;2024-12-11;REF1004;Liam Brown;DE2287010195568088798;951.29;-80666.47;Transfer;Administrative Expenses
2024-12-12;2024-12-12;REF1425;Ava Davis;DE2434045291625091977;-431.44;-81097.91;Transfer;Marketing
2024-12-12;2024-12-12;INV8237;Cobalt Solutions;DE3145917995920697483;14179.08;-66918.83;Payment;Revenue
2024-12-13;2024-12-13;REF7269;James Smith;DE5075213287439027999;209.17;-66709.66;Withdrawal;Administrative Expenses
2024-12-13;2024-12-13;PO2931;Synergy Technologies;DE7626146788286948833;-7102.25;-73811.91;Withdrawal;Marketing
2024-12-13;2024-12-13;PO8583;Sierra Industries;DE3390620094997185945;-5550.87;-79362.78;Withdrawal;Research and Development
2024-12-14;2024-12-14;PO2800;Summit Enterprises;DE9280954483357112007;-8094.06;-87456.84;Withdrawal;Marketing
2024-12-14;2024-12-14;REF6139;Jackson Jones;DE6798178739033726258;818.46;-86638.38;Transfer;Taxes
2024-12-14;2024-12-14;REF9218;James Smith;DE5075213287439027999;32.6;-86605.78;Withdrawal;Research and Development
2024-12-14;2024-12-14;INV2584;Crystal Ventures;DE5383706197956849164;5914.62;-80691.16;Payment;Revenue
2024-12-14;2024-12-14;TAX3018;Federal Revenue Service;DE4267818305575542483;-2881.47;-83572.63;Transfer;Cost of Goods Sold
2024-12-15;2024-12-16;REF6692;Ava Davis;DE2434045291625091977;419.08;-83153.55;Withdrawal;Marketing
2024-12-15;2024-12-15;TAX9653;Federal Tax Authority;DE6618241879776128855;-2568.74;-85722.29;Transfer;Research and Development
2024-12-15;2024-12-15;INV8563;Crescent Technologies;DE1860197269680432003;14145.19;-71577.1;Transfer;Marketing
2024-12-15;2024-12-15;REF2857;Isabella Wilson;DE1610482117117913758;-228.25;-71805.35;Withdrawal;Cost of Goods Sold
2024-12-16;2024-12-16;TAX3461;Federal Revenue Service;DE4267818305575542483;-2436.39;-74241.74;Transfer;Research and Development
2024-12-16;2024-12-16;PO1881;Synergy Technologies;DE7626146788286948833;-9870.48;-84112.22;Withdrawal;Administrative Expenses
2024-12-16;2024-12-16;REF7721;Ethan Moore;DE5143222138124291040;-362.69;-84474.91;Transfer;Interest Expense
2024-12-16;2024-12-16;TAX6605;Federal Revenue Service;DE4267818305575542483;-2894.64;-87369.55;Transfer;Marketing
2024-12-17;2024-12-17;TAX2376;Federal Tax Authority;DE6618241879776128855;-2146.61;-89516.16;Transfer;Taxes
2024-12-17;2024-12-17;TAX3173;Federal Revenue Service;DE4267818305575542483;-191.46;-89707.62;Transfer;Research and Development
2024-12-17;2024-12-17;TAX6876;Federal Tax Authority;DE6618241879776128855;-4703.3;-94410.92;Transfer;Cost of Goods Sold
2024-12-18;2024-12-18;REF2137;Ava Davis;DE2434045291625091977;-666.71;-95077.63;Withdrawal;Research and Development
2024-12-18;2024-12-18;REF1534;Jackson Jones;DE6798178739033726258;-537.05;-95614.68;Withdrawal;Taxes
2024-12-18;2024-12-18;PO8775;Sapphire Ventures;DE7225561338774758243;-7347.35;-102962.03;Payment;Revenue
2024-12-18;2024-12-18;REF7996;Jackson Jones;DE6798178739033726258;217.69;-102744.34;Withdrawal;Marketing
2024-12-19;2024-12-19;INV1693;Charlotte Taylor;DE3318885925221042601;10904.95;-91839.39;Payment;Revenue
2024-12-19;2024-12-20;PO1590;Synergy Technologies;DE7626146788286948833;-1662.4;-93501.79;Payment;Revenue
2024-12-19;2024-12-20;TAX4926;Federal Revenue Service;DE4267818305575542483;-3760.38;-97262.17;Transfer;Administrative Expenses
2024-12-19;2024-12-19;INV8285;Charlotte Taylor;DE3318885925221042601;14258.82;-83003.35;Payment;Revenue
2024-12-19;2024-12-19;PO2706;Sapphire Ventures;DE7225561338774758243;-2943.01;-85946.36;Withdrawal;Research and Development
2024-12-19;2024-12-19;REF4263;Jackson Jones;DE6798178739033726258;998.75;-84947.61;Payment;Revenue
2024-12-20;2024-12-21;REF5216;Ava Davis;DE2434045291625091977;-676.07;-85623.68;Transfer;Administrative Expenses
2024-12-20;2024-12-20;REF3802;Olivia Johnson;DE3875075356094878438;571.46;-85052.22;Withdrawal;Taxes
2024-12-20;2024-12-20;INV8807;Crescent Technologies;DE1860197269680432003;74.15;-84978.07;Transfer;Interest Expense
2024-12-21;2024-12-21;TAX7561;Federal Revenue Service;DE4267818305575542483;-1013.53;-85991.6;Transfer;Marketing
2024-12-21;2024-12-21;REF9110;Isabella Wilson;DE1610482117117913758;369.39;-85622.21;Transfer;Cost of Goods Sold
2024-12-21;2024-12-21;REF2052;Olivia Johnson;DE3875075356094878438;-170.26;-85792.47;Withdrawal;Interest Expense
2024-12-21;2024-12-21;INV3764;Cosmos Enterprises;DE4713525880837132271;980.01;-84812.46;Transfer;Administrative Expenses
2024-12-22;2024-12-22;INV4436;Crystal Ventures;DE5383706197956849164;3279.87;-81532.59;Transfer;Interest Expense
2024-12-22;2024-12-23;PO7451;Synergy Technologies;DE7626146788286948833;-9027.78;-90560.37;Withdrawal;Interest Expense
2024-12-22;2024-12-22;REF7498;Olivia Johnson;DE3875075356094878438;830.25;-89730.12;Withdrawal;Marketing
2024-12-22;2024-12-22;REF4997;Isabella Wilson;DE1610482117117913758;-704.86;-90434.98;Transfer;Taxes
2024-12-23;2024-12-23;REF4826;Isabella Wilson;DE1610482117117913758;712.03;-89722.95;Payment;Revenue
2024-12-23;2024-12-24;PO4393;Synergy Technologies;DE7626146788286948833;-2130.96;-91853.91;Transfer;Research and Development
2024-12-23;2024-12-23;REF9056;James Smith;DE5075213287439027999;-996.84;-92850.75;Transfer;Taxes
2024-12-24;2024-12-24;REF9199;Tom Williams;DE5617091973383039115;79.96;-92770.79;Payment;Revenue
2024-12-24;2024-12-24;REF2494;Ethan Moore;DE5143222138124291040;407.4;-92363.39;Transfer;Cost of Goods Sold
2024-12-25;2024-12-25;TAX4522;Federal Tax Authority;DE6618241879776128855;-2892.66;-95256.05;Transfer;Marketing
2024-12-25;2024-12-25;TAX9791;Federal Tax Authority;DE6618241879776128855;-2365.49;-97621.54;Transfer;Administrative Expenses
2024-12-25;2024-12-26;TAX3803;Federal Tax Authority;DE6618241879776128855;-2382.71;-100004.25;Transfer;Cost of Goods Sold
2024-12-26;2024-12-26;REF8607;Mason Miller;DE4172431589140685843;407.8;-99596.45;Transfer;Taxes
2024-12-26;2024-12-26;REF2797;Mason Miller;DE4172431589140685843;722.5;-98873.95;Transfer;Cost of Goods Sold
2024-12-26;2024-12-26;PO2934;Silverstone Solutions;DE1005274807899939805;-3062.24;-101936.19;Withdrawal;Research and Development
2024-12-27;2024-12-27;REF6325;Olivia Johnson;DE3875075356094878438;996.25;-100939.94;Payment;Revenue
2024-12-27;2024-12-27;PO1086;Sapphire Ventures;DE7225561338774758243;-950.48;-101890.42;Transfer;Administrative Expenses
2024-12-28;2024-12-28;INV5412;Charlotte Taylor;DE3318885925221042601;8917.12;-92973.3;Transfer;Administrative Expenses
2024-12-28;2024-12-28;INV3803;Cosmos Enterprises;DE4713525880837132271;3366.7;-89606.6;Transfer;Administrative Expenses
2024-12-29;2024-12-29;PO1224;Synergy Technologies;DE7626146788286948833;-4483.01;-94089.61;Transfer;Cost of Goods Sold
2024-12-29;2024-12-29;INV4643;Cosmos Enterprises;DE4713525880837132271;1939.43;-92150.18;Transfer;Interest Expense
2024-12-30;2024-12-30;PO2873;Sierra Industries;DE3390620094997185945;-4084.29;-96234.47;Withdrawal;Marketing
2024-12-30;2024-12-30;INV3142;Crystal Ventures;DE5383706197956849164;11925.52;-84308.95;Transfer;Research and Development
2024-12-31;2024-12-31;INV3254;Crystal Ventures;DE5383706197956849164;584.16;-83724.79;Payment;Revenue
2024-12-31;2024-12-31;TAX9379;Federal Revenue Service;DE4267818305575542483;-2035.77;-85760.56;Transfer;Taxes
2024-12-31;2024-12-31;INV1067;Cosmos Enterprises;DE4713525880837132271;4671.61;-81088.95;Transfer;Interest Expense
2025-01-01;2025-01-01;PO4978;Summit Enterprises;DE9280954483357112007;-8982.01;-90070.96;Withdrawal;Taxes
2025-01-01;2025-01-01;REF1139;Tom Williams;DE5617091973383039115;540.15;-89530.81;Withdrawal;Marketing
